CreateMeshBuilder,
AddVertex,1.5, 1.1, 0,
AddVertex,1.5, 1.1, 25.3,
AddVertex,2.7, 1.1, 25.3,
AddVertex,2.7, 1.1, 0,
AddFace,0, 1, 2, 3,
GenerateNormals,
LoadTexture,TFormA.bmp,
SetTextureCoordinates,0, 0, 1,
SetTextureCoordinates,1, 0, 0,
SetTextureCoordinates,2, 1, 0,
SetTextureCoordinates,3, 1, 1,

CreateMeshBuilder,
AddVertex,1.5, -0.45, 0,
AddVertex,1.5, -0.45, 25.3,
AddVertex,1.5, 1.1, 25.3,
AddVertex,1.5, 1.1, 0,
AddFace,0, 1, 2, 3,
GenerateNormals,
LoadTexture,..\..\EDtozai\Form\FormWallB.bmp,
SetTextureCoordinates,0, 0, 1,
SetTextureCoordinates,1, 4, 1,
SetTextureCoordinates,2, 4, 0,
SetTextureCoordinates,3, 0, 0,
Setcolor,200,200,180,

CreateMeshBuilder,
AddVertex,1.5, -0.45, 0,
AddVertex,1.5, 1.1, 0,
AddVertex,2.7, 1.1, 0,
AddVertex,2.7, -0.45, 0,
AddFace,0, 1, 2, 3,
GenerateNormals,
LoadTexture,..\..\EDtozai\Form\FormWallB.bmp,
SetTextureCoordinates,0, 0, 1,
SetTextureCoordinates,1, 0, 0,
SetTextureCoordinates,2, 1, 0,
SetTextureCoordinates,3, 1, 1,
Setcolor,140,130,120,
