CreateMeshBuilder
AddVertex,-0.95,-0.124,25.5
AddVertex,0.95,-0.124,25.5
AddVertex,0.8280534,-0.124,19.125
AddVertex,-1.071947,-0.124,19.125
AddVertex,-1.112589,-0.124,12.75
AddVertex,0.7874111,-0.124,12.75
AddVertex,0.8280534,-0.124,6.375
AddVertex,-1.071947,-0.124,6.375
AddVertex,-0.95,-0.124,0
AddVertex,0.95,-0.124,0
AddFace,0,1,2,3
AddFace,3,2,5,4
AddFace,4,5,6,7
AddFace,7,6,9,8
LoadTexture,tie_c1.bmp
SetTextureCoordinates,0,0.095,0
SetTextureCoordinates,1,0.85,0
SetTextureCoordinates,2,0.85,2.4
SetTextureCoordinates,3,0.095,2.4
SetTextureCoordinates,4,0.095,0
SetTextureCoordinates,5,0.85,0
SetTextureCoordinates,6,0.85,2.4
SetTextureCoordinates,7,0.095,2.4
SetTextureCoordinates,8,0.095,0
SetTextureCoordinates,9,0.85,0
GenerateNormals
Setcolor,100,100,100

CreateMeshBuilder
AddVertex,-1.9,-0.3,25.5
AddVertex,-0.95,-0.3,25.5
AddVertex,-1.071947,-0.3,19.125
AddVertex,-2.021947,-0.3,19.125
AddVertex,-2.062589,-0.3,12.75
AddVertex,-1.071947,-0.3,12.75
AddVertex,-1.071947,-0.3,6.375
AddVertex,-2.021947,-0.3,6.375
AddVertex,-1.9,-0.3,0
AddVertex,-0.95,-0.3,0
AddFace,0,1,2,3
AddFace,3,2,5,4
AddFace,4,5,6,7
AddFace,7,6,9,8
Setcolor,80,80,80
LoadTexture,ballast_c.bmp
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1.5,0
SetTextureCoordinates,2,1.5,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1.5,0
SetTextureCoordinates,6,1.5,1
SetTextureCoordinates,7,0,1
SetTextureCoordinates,8,0,0
SetTextureCoordinates,9,1.5,0
GenerateNormals

CreateMeshBuilder
AddVertex,1.9,-0.3,25.5
AddVertex,0.95,-0.3,25.5
AddVertex,0.8280534,-0.3,19.125
AddVertex,1.778053,-0.3,19.125
AddVertex,1.737411,-0.3,12.75
AddVertex,0.7874111,-0.3,12.75
AddVertex,0.8280534,-0.3,6.375
AddVertex,1.778053,-0.3,6.375
AddVertex,1.9,-0.3,0
AddVertex,0.95,-0.3,0
AddFace,3,2,1,0
AddFace,4,5,2,3
AddFace,7,6,5,4
AddFace,8,9,6,7
LoadTexture,ballast_c.bmp
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1.5,0
SetTextureCoordinates,2,1.5,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1.5,0
SetTextureCoordinates,6,1.5,1
SetTextureCoordinates,7,0,1
SetTextureCoordinates,8,0,0
SetTextureCoordinates,9,1.5,0
GenerateNormals
Setcolor,80,80,80

CreateMeshBuilder
AddVertex,-0.95,-0.124,25.5
AddVertex,-0.95,-0.3,25.5
AddVertex,-1.071947,-0.3,19.125
AddVertex,-1.071947,-0.124,19.125
AddVertex,-1.112589,-0.124,12.75
AddVertex,-1.071947,-0.3,12.75
AddVertex,-1.071947,-0.3,6.375
AddVertex,-1.071947,-0.124,6.375
AddVertex,-0.95,-0.124,0
AddVertex,-0.95,-0.3,0
AddFace,3,2,1,0
AddFace,4,5,2,3
AddFace,7,6,5,4
AddFace,8,9,6,7
Setcolor,100,100,100
LoadTexture,ballast_c.bmp
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1.5,0
SetTextureCoordinates,2,1.5,4
SetTextureCoordinates,3,0,4
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1.5,0
SetTextureCoordinates,6,1.5,4
SetTextureCoordinates,7,0,4
SetTextureCoordinates,8,0,0
SetTextureCoordinates,9,1.5,0
GenerateNormals

CreateMeshBuilder
AddVertex,0.95,-0.124,25.5
AddVertex,0.95,-0.3,25.5
AddVertex,0.8280534,-0.3,19.125
AddVertex,0.8280534,-0.124,19.125
AddVertex,0.7874111,-0.124,12.75
AddVertex,0.7874111,-0.3,12.75
AddVertex,0.8280534,-0.3,6.375
AddVertex,0.8280534,-0.124,6.375
AddVertex,0.95,-0.124,0
AddVertex,0.95,-0.3,0
AddFace,0,1,2,3
AddFace,3,2,5,4
AddFace,4,5,6,7
AddFace,7,6,9,8
Setcolor,100,100,100
LoadTexture,ballast_c.bmp
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1.5,0
SetTextureCoordinates,2,1.5,4
