CreateMeshBuilder,
Addvertex,0.610, 0, 0.000,
Addvertex,0.570, 0, 0.000,
Addvertex,0.660, 0, 5.000,
Addvertex,0.580, 0, 5.000,
Addvertex,0.590, 0, 10.000,
Addvertex,0.510, 0, 10.000,
Addvertex,0.440, 0, 15.000,
Addvertex,0.360, 0, 15.000,
Addvertex,0.160, 0, 20.000,
Addvertex,0.080, 0, 20.000,
Addvertex,0.095, 0, 20.907,
Addvertex,0.054, 0, 20.363,
Addvertex,0.056, 0, 21.451,
Addvertex,0.015, 0, 20.907,
Addvertex,-0.200, 0, 25.000,
Addvertex,-0.280, 0, 25.000,
Addface,3,2,0,1,
Addface,5,4,2,3,
Addface,7,6,4,5,
Addface,9,8,6,7,
Addface,11,10,8,9,
Addface,15,14,12,13,
SetColor,180,190,200,

;Left track, left rail:

GenerateNormals,

LoadTexture,Schienehell.bmp,
SetTextureCoordinates,0, 1, 14,
SetTextureCoordinates,1, 0, 14,
SetTextureCoordinates,2, 1, 12,
SetTextureCoordinates,3, 0, 12,
SetTextureCoordinates,4, 1, 10,
SetTextureCoordinates,5, 0, 10,
SetTextureCoordinates,6, 1, 8,
SetTextureCoordinates,7, 0, 8,
SetTextureCoordinates,8, 1, 6,
SetTextureCoordinates,9, 0, 6,
SetTextureCoordinates,10, 1, 4,
SetTextureCoordinates,11, 0, 4,
SetTextureCoordinates,12, 1, 2,
SetTextureCoordinates,13, 0, 2,
SetTextureCoordinates,14, 1, 0,
SetTextureCoordinates,15, 0, 0,

CreateMeshBuilder,
Addvertex,-0.720, 0, 0.000,
Addvertex,-0.800, 0, 0.000,
Addvertex,-0.760, 0, 5.000,
Addvertex,-0.840, 0, 5.000,
Addvertex,-0.880, 0, 10.000,
Addvertex,-0.960, 0, 10.000,
Addvertex,-1.080, 0, 15.000,
Addvertex,-1.160, 0, 15.000,
Addvertex,-1.360, 0, 20.000,
Addvertex,-1.440, 0, 20.000,
Addvertex,-1.720, 0, 25.000,
Addvertex,-1.800, 0, 25.000,
Addface,3,2,0,1,
Addface,5,4,2,3,
Addface,7,6,4,5,
Addface,9,8,6,7,
Addface,11,10,8,9,
SetColor,180,190,200,

;Right track, right rail:

GenerateNormals,

LoadTexture,Schienehell.bmp,
SetTextureCoordinates,0, 1, 10,
SetTextureCoordinates,1, 0, 10,
SetTextureCoordinates,2, 1, 8,
SetTextureCoordinates,3, 0, 8,
SetTextureCoordinates,4, 1, 6,
SetTextureCoordinates,5, 0, 6,
SetTextureCoordinates,6, 1, 4,
SetTextureCoordinates,7, 0, 4,
SetTextureCoordinates,8, 1, 2,
SetTextureCoordinates,9, 0, 2,
SetTextureCoordinates,10, 1, 0,
SetTextureCoordinates,11, 0, 0,

CreateMeshBuilder,
Addvertex,0.800, 0, 0.000,
Addvertex,0.720, 0, 0.000,
Addvertex,0.842, 0, 5.000,
Addvertex,0.762, 0, 5.000,
Addvertex,0.967, 0, 10.000,
Addvertex,0.887, 0, 10.000,
Addvertex,1.175, 0, 15.000,
Addvertex,1.095, 0, 15.000,
Addvertex,1.467, 0, 20.000,
Addvertex,1.387, 0, 20.000,
Addvertex,1.842, 0, 25.000,
Addvertex,1.762, 0, 25.000,
Addface,3,2,0,1,
Addface,5,4,2,3,
Addface,7,6,4,5,
Addface,9,8,6,7,
Addface,11,10,8,9,
SetColor,180,190,200,

;Right track, left rail:

GenerateNormals,

LoadTexture,Schienehell.bmp,
SetTextureCoordinates,0, 1, 10,
SetTextureCoordinates,1, 0, 10,
SetTextureCoordinates,2, 1, 8,
SetTextureCoordinates,3, 0, 8,
SetTextureCoordinates,4, 1, 6,
SetTextureCoordinates,5, 0, 6,
SetTextureCoordinates,6, 1, 4,
SetTextureCoordinates,7, 0, 4,
SetTextureCoordinates,8, 1, 2,
SetTextureCoordinates,9, 0, 2,
SetTextureCoordinates,10, 1, 0,
SetTextureCoordinates,11, 0, 0,

CreateMeshBuilder,
Addvertex,-0.720, 0, 0.000,
Addvertex,-0.800, 0, 0.000,
Addvertex,-0.678, 0, 5.000,
Addvertex,-0.758, 0, 5.000,
Addvertex,-0.553, 0, 10.000,
Addvertex,-0.633, 0, 10.000,
Addvertex,-0.345, 0, 15.000,
Addvertex,-0.425, 0, 15.000,
Addvertex,-0.053, 0, 20.000,
Addvertex,-0.133, 0, 20.000,
Addvertex,-0.026, 0, 20.363,
Addvertex,-0.065, 0, 20.907,
Addvertex,0.015, 0, 20.907,
Addvertex,-0.024, 0, 21.451,
Addvertex,0.322, 0, 25.000,
Addvertex,0.242, 0, 25.000,
Addface,3,2,0,1,
Addface,5,4,2,3,
Addface,7,6,4,5,
Addface,9,8,6,7,
Addface,11,10,8,9,
Addface,15,14,12,13,
SetColor,180,190,200,

;Ballast right:

GenerateNormals,

LoadTexture,Schienehell.bmp,
SetTextureCoordinates,0, 1, 14,
SetTextureCoordinates,1, 0, 14,
SetTextureCoordinates,2, 1, 12,
SetTextureCoordinates,3, 0, 12,
SetTextureCoordinates,4, 1, 10,
SetTextureCoordinates,5, 0, 10,
SetTextureCoordinates,6, 1, 8,
SetTextureCoordinates,7, 0, 8,
SetTextureCoordinates,8, 1, 6,
SetTextureCoordinates,9, 0, 6,
SetTextureCoordinates,10, 1, 4,
SetTextureCoordinates,11, 0, 4,
SetTextureCoordinates,12, 1, 2,
SetTextureCoordinates,13, 0, 2,
SetTextureCoordinates,14, 1, 0,
SetTextureCoordinates,15, 0, 0,

CreateMeshBuilder,
Addvertex,1.350, -0.17, 0,
Addvertex,2.800, -0.4, 0,
Addvertex,1.392, -0.17, 5,
Addvertex,2.842, -0.4, 5,
Addvertex,1.517, -0.17, 10,
Addvertex,2.967, -0.4, 10,
Addvertex,1.725, -0.17, 15,
Addvertex,3.175, -0.4, 15,
Addvertex,2.017, -0.17, 20,
Addvertex,3.467, -0.4, 20,
Addvertex,2.392, -0.17, 25,
Addvertex,3.842, -0.4, 25,
Addface,1,0,2,3,
Addface,3,2,4,5,
Addface,5,4,6,7,
Addface,7,6,8,9,
Addface,9,8,10,11,
GenerateNormals,

LoadTexture,schotter2b.bmp,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 0, 1,
SetTextureCoordinates,2, 2, 0,
SetTextureCoordinates,3, 2, 1,
SetTextureCoordinates,4, 4, 0,
SetTextureCoordinates,5, 4, 1,
SetTextureCoordinates,6, 6, 0,
SetTextureCoordinates,7, 6, 1,
SetTextureCoordinates,8, 8, 0,
SetTextureCoordinates,9, 8, 1,
SetTextureCoordinates,10, 10, 0,
SetTextureCoordinates,11, 10, 1,

;Ballast left:

CreateMeshBuilder,
Addvertex,-2.800, -0.4, 0,
Addvertex,-1.350, -0.17, 0,
Addvertex,-2.840, -0.4, 5,
Addvertex,-1.390, -0.17, 5,
Addvertex,-2.960, -0.4, 10,
Addvertex,-1.510, -0.17, 10,
Addvertex,-3.160, -0.4, 15,
Addvertex,-1.710, -0.17, 15,
Addvertex,-3.440, -0.4, 20,
Addvertex,-1.990, -0.17, 20,
Addvertex,-3.800, -0.4, 25,
Addvertex,-2.350, -0.17, 25,
Addface,1,0,2,3,
Addface,3,2,4,5,
Addface,5,4,6,7,
Addface,7,6,8,9,
Addface,9,8,10,11,
GenerateNormals,

LoadTexture,schotter2b.bmp,
SetTextureCoordinates,0, 0, 1,
SetTextureCoordinates,1, 0, 0,
SetTextureCoordinates,2, 2, 1,
SetTextureCoordinates,3, 2, 0,
SetTextureCoordinates,4, 4, 1,
SetTextureCoordinates,5, 4, 0,
SetTextureCoordinates,6, 6, 1,
SetTextureCoordinates,7, 6, 0,
SetTextureCoordinates,8, 8, 1,
SetTextureCoordinates,9, 8, 0,
SetTextureCoordinates,10, 10, 1,
SetTextureCoordinates,11, 10, 0,

;Sleepers left:

CreateMeshBuilder,
Addvertex,-1.350, -0.17, 0,
Addvertex,0.000, -0.17, 0,
Addvertex,-1.390, -0.17, 5,
Addvertex,0.001, -0.17, 5,
Addvertex,-1.510, -0.17, 10,
Addvertex,0.003, -0.17, 10,
Addvertex,-1.710, -0.17, 15,
Addvertex,0.008, -0.17, 15,
Addvertex,-1.990, -0.17, 20,
Addvertex,0.013, -0.17, 20,
Addvertex,-2.350, -0.17, 25,
Addvertex,0.021, -0.17, 25,
Addface,1,0,2,3,
Addface,3,2,4,5,
Addface,5,4,6,7,
Addface,7,6,8,9,
Addface,9,8,10,11,
GenerateNormals,

LoadTexture,weiche2b.bmp,
SetTextureCoordinates,0, 1.005, 0,
SetTextureCoordinates,1, 0.750, 0,
SetTextureCoordinates,2, 1.005, -2,
SetTextureCoordinates,3, 0.742, -2,
SetTextureCoordinates,4, 1.005, -4,
SetTextureCoordinates,5, 0.720, -4,
SetTextureCoordinates,6, 1.005, -6,
SetTextureCoordinates,7, 0.682, -6,
SetTextureCoordinates,8, 1.005, -8,
SetTextureCoordinates,9, 0.629, -8,
SetTextureCoordinates,10, 1.005, -10,
SetTextureCoordinates,11, 0.561, -10,

;Sleepers right:

CreateMeshBuilder,
Addvertex,1.350, -0.17, 0,
Addvertex,0.000, -0.17, 0,
Addvertex,1.392, -0.17, 5,
Addvertex,0.001, -0.17, 5,
Addvertex,1.517, -0.17, 10,
Addvertex,0.003, -0.17, 10,
Addvertex,1.725, -0.17, 15,
Addvertex,0.008, -0.17, 15,
Addvertex,2.017, -0.17, 20,
Addvertex,0.013, -0.17, 20,
Addvertex,2.392, -0.17, 25,
Addvertex,0.021, -0.17, 25,
Addface,3,2,0,1,
Addface,5,4,2,3,
Addface,7,6,4,5,
Addface,9,8,6,7,
Addface,11,10,8,9,
GenerateNormals,

LoadTexture,weiche2b.bmp,
SetTextureCoordinates,0, 1.005, 0,
SetTextureCoordinates,1, 0.750, 0,
SetTextureCoordinates,2, 1.005, -2,
SetTextureCoordinates,3, 0.742, -2,
SetTextureCoordinates,4, 1.005, -4,
